correct_res,elapsed_task_time,event_type,from_highlighted_to_selected,game_mode,gaze_movement_pr_task,highlighted_cell,index,method,participant,result,target,task_index,timestamp,useLess
,,highlighted_cell,,memory,25673.98363514322,"(2, 4)",19,blink,p8_real,,"(2, 5)",1,2025-05-21 16:50:47.735564,False
,,highlighted_cell,,memory,25911.42362946457,"(2, 5)",20,blink,p8_real,,"(2, 5)",1,2025-05-21 16:50:48.106771,False
True,10.488772869110107,TaskCompleted,4.422968864440918,memory,28346.473419579383,"(2, 5)",21,blink,p8_real,"(2, 5)","(2, 5)",1,2025-05-21 16:50:52.529739,False
,,highlighted_cell,,memory,28569.74107460498,"(2, 5)",22,blink,p8_real,,"(1, 5)",2,2025-05-21 16:50:53.851606,False
,,highlighted_cell,,memory,30469.280409209085,"(2, 5)",23,blink,p8_real,,"(1, 5)",2,2025-05-21 16:50:54.881365,False
,,highlighted_cell,,memory,31863.64315957166,"(2, 4)",24,blink,p8_real,,"(1, 5)",2,2025-05-21 16:50:55.918569,False
,,highlighted_cell,,memory,32983.18902266869,"(1, 4)",25,blink,p8_real,,"(1, 5)",2,2025-05-21 16:50:56.525815,False
,,highlighted_cell,,memory,38139.58351674398,"(1, 5)",26,blink,p8_real,,"(1, 5)",2,2025-05-21 16:50:57.192894,False
,,highlighted_cell,,memory,38264.71681534888,"(1, 4)",27,blink,p8_real,,"(1, 5)",2,2025-05-21 16:50:57.459759,False
,,highlighted_cell,,memory,38463.2214085628,"(1, 5)",28,blink,p8_real,,"(1, 5)",2,2025-05-21 16:50:57.845830,False
True,5.664378643035889,TaskCompleted,1.3512821197509766,memory,39072.672205828814,"(1, 5)",29,blink,p8_real,"(1, 5)","(1, 5)",2,2025-05-21 16:50:59.198112,False
,,highlighted_cell,,memory,39413.15763785085,"(1, 4)",30,blink,p8_real,,"(3, 5)",3,2025-05-21 16:51:00.428927,False
,,highlighted_cell,,memory,41675.15509302061,"(2, 4)",31,blink,p8_real,,"(3, 5)",3,2025-05-21 16:51:01.622243,False
,,highlighted_cell,,memory,42018.21345022078,"(3, 4)",32,blink,p8_real,,"(3, 5)",3,2025-05-21 16:51:02.104336,False
,,highlighted_cell,,memory,42181.938302222654,"(3, 5)",33,blink,p8_real,,"(3, 5)",3,2025-05-21 16:51:02.436728,False
True,3.5012149810791016,TaskCompleted,1.265143871307373,memory,42669.708560212945,"(3, 5)",34,blink,p8_real,"(3, 5)","(3, 5)",3,2025-05-21 16:51:03.702872,False
,,highlighted_cell,,memory,45666.16060416789,"(1, 4)",35,blink,p8_real,,"(1, 4)",4,2025-05-21 16:51:06.276025,False
True,2.9014508724212646,TaskCompleted,1.3305919170379639,memory,46123.84171200186,"(1, 4)",36,blink,p8_real,"(1, 4)","(1, 4)",4,2025-05-21 16:51:07.607613,False
,,highlighted_cell,,memory,46451.936734515126,"(1, 4)",37,blink,p8_real,,"(2, 4)",5,2025-05-21 16:51:08.835680,False
,,highlighted_cell,,memory,48597.34534859466,"(2, 4)",38,blink,p8_real,,"(2, 4)",5,2025-05-21 16:51:09.823695,False
,,highlighted_cell,,memory,49211.021844478986,"(1, 3)",39,blink,p8_real,,"(2, 4)",5,2025-05-21 16:51:10.257046,False
,,highlighted_cell,,memory,51997.12495042473,"(2, 4)",40,blink,p8_real,,"(2, 4)",5,2025-05-21 16:51:11.412593,False
True,3.9626312255859375,TaskCompleted,1.160116195678711,memory,52361.83389309332,"(2, 4)",41,blink,p8_real,"(2, 4)","(2, 4)",5,2025-05-21 16:51:12.572709,False
,,highlighted_cell,,memory,52492.785789251626,"(2, 4)",42,blink,p8_real,,"(3, 3)",6,2025-05-21 16:51:13.785780,False
,,highlighted_cell,,memory,54805.565878034526,"(2, 5)",43,blink,p8_real,,"(3, 3)",6,2025-05-21 16:51:14.847403,False
,,highlighted_cell,,memory,55270.43964834455,"(1, 4)",44,blink,p8_real,,"(3, 3)",6,2025-05-21 16:51:15.082109,False
False,2.7457494735717773,TaskCompleted,1.2385282516479492,memory,55643.109932148756,"(1, 4)",45,blink,p8_real,"(1, 4)","(3, 3)",6,2025-05-21 16:51:16.321928,False
,,highlighted_cell,,memory,55788.588961790585,"(1, 4)",46,blink,p8_real,,"(2, 5)",7,2025-05-21 16:51:17.541059,False
,,highlighted_cell,,memory,57653.068932654656,"(2, 4)",47,blink,p8_real,,"(2, 5)",7,2025-05-21 16:51:18.494948,False
,,highlighted_cell,,memory,58008.21524291792,"(2, 5)",48,blink,p8_real,,"(2, 5)",7,2025-05-21 16:51:19.154451,False
True,2.989788055419922,TaskCompleted,1.1589992046356201,memory,58276.87275269077,"(2, 5)",49,blink,p8_real,"(2, 5)","(2, 5)",7,2025-05-21 16:51:20.313979,False
,,highlighted_cell,,memory,58666.864858344845,"(2, 4)",50,blink,p8_real,,"(1, 4)",8,2025-05-21 16:51:21.660170,False
,,highlighted_cell,,memory,60592.05725494126,"(1, 4)",51,blink,p8_real,,"(1, 4)",8,2025-05-21 16:51:22.392705,False
True,2.2077419757843018,TaskCompleted,1.1335728168487549,memory,61000.21297810936,"(1, 4)",52,blink,p8_real,"(1, 4)","(1, 4)",8,2025-05-21 16:51:23.525279,False
,,highlighted_cell,,memory,64640.74382284165,"(3, 5)",53,blink,p8_real,,"(1, 3)",9,2025-05-21 16:51:25.813697,False
,,highlighted_cell,,memory,65233.931553354116,"(3, 3)",54,blink,p8_real,,"(1, 3)",9,2025-05-21 16:51:26.069065,False
,,highlighted_cell,,memory,67982.15112477336,"(2, 4)",55,blink,p8_real,,"(1, 3)",9,2025-05-21 16:51:27.069121,False
,,highlighted_cell,,memory,68515.70558445314,"(1, 3)",56,blink,p8_real,,"(1, 3)",9,2025-05-21 16:51:27.334660,False
True,4.062045335769653,TaskCompleted,1.2560291290283203,memory,68917.42601824827,"(1, 3)",57,blink,p8_real,"(1, 3)","(1, 3)",9,2025-05-21 16:51:28.591687,False
,,highlighted_cell,,memory,69294.0165436556,"(1, 4)",58,blink,p8_real,,"(3, 3)",10,2025-05-21 16:51:29.819888,False
,,highlighted_cell,,memory,73234.67949618585,"(3, 3)",59,blink,p8_real,,"(3, 3)",10,2025-05-21 16:51:31.519988,False
,,highlighted_cell,,memory,73762.33916377752,"(3, 4)",60,blink,p8_real,,"(3, 3)",10,2025-05-21 16:51:31.785255,False
,,highlighted_cell,,memory,74283.0543818186,"(3, 3)",61,blink,p8_real,,"(3, 3)",10,2025-05-21 16:51:32.117677,False
,,highlighted_cell,,memory,78554.14163894748,"(3, 3)",62,blink,p8_real,,"(3, 3)",10,2025-05-21 16:51:35.016543,False
True,8.140496253967285,TaskCompleted,2.7188150882720947,memory,80383.34203401617,"(3, 3)",63,blink,p8_real,"(3, 3)","(3, 3)",10,2025-05-21 16:51:37.735358,False
,,highlighted_cell,,memory,85232.93081403071,"(3, 4)",64,blink,p8_real,,"(3, 4)",11,2025-05-21 16:51:40.057975,False
True,2.7507245540618896,TaskCompleted,1.4306130409240723,memory,85866.49459955053,"(3, 4)",65,blink,p8_real,"(3, 4)","(3, 4)",11,2025-05-21 16:51:41.488588,False
,,highlighted_cell,,memory,86302.26984105635,"(3, 4)",66,blink,p8_real,,"(1, 4)",12,2025-05-21 16:51:42.717127,False
,,highlighted_cell,,memory,86562.86642196568,"(2, 4)",67,blink,p8_real,,"(1, 4)",12,2025-05-21 16:51:42.950442,False
,,highlighted_cell,,memory,88479.36180469865,"(1, 4)",68,blink,p8_real,,"(1, 4)",12,2025-05-21 16:51:43.575084,False
True,2.383175849914551,TaskCompleted,1.2996845245361328,memory,88840.33705664905,"(1, 4)",69,blink,p8_real,"(1, 4)","(1, 4)",12,2025-05-21 16:51:44.874769,False
,,highlighted_cell,,memory,91286.9537492184,"(3, 5)",70,blink,p8_real,,"(3, 5)",13,2025-05-21 16:51:47.194082,False
True,2.561018228530884,TaskCompleted,1.244710922241211,memory,91451.48983437482,"(3, 5)",71,blink,p8_real,"(3, 5)","(3, 5)",13,2025-05-21 16:51:48.438793,False
,,highlighted_cell,,memory,95249.3209526051,"(3, 3)",72,blink,p8_real,,"(3, 3)",14,2025-05-21 16:51:51.012625,False
True,2.6476011276245117,TaskCompleted,1.077662706375122,memory,95706.29460989367,"(3, 3)",73,blink,p8_real,"(3, 3)","(3, 3)",14,2025-05-21 16:51:52.090288,False
,,highlighted_cell,,memory,96375.11653168063,"(2, 4)",74,blink,p8_real,,"(2, 4)",15,2025-05-21 16:51:53.323005,False
,,highlighted_cell,,memory,98207.07574934326,"(2, 4)",75,blink,p8_real,,"(2, 4)",15,2025-05-21 16:51:54.125241,False
True,2.1024510860443115,TaskCompleted,1.0729727745056152,memory,98537.44809416494,"(2, 4)",76,blink,p8_real,"(2, 4)","(2, 4)",15,2025-05-21 16:51:55.198214,False
,,highlighted_cell,,memory,99942.06838537182,"(2, 4)",77,blink,p8_real,,"(2, 5)",16,2025-05-21 16:51:56.539725,False
,,highlighted_cell,,memory,101574.6536976246,"(2, 5)",78,blink,p8_real,,"(2, 5)",16,2025-05-21 16:51:57.216193,False
True,2.2793726921081543,TaskCompleted,1.2650291919708252,memory,102005.69912732998,"(2, 5)",79,blink,p8_real,"(2, 5)","(2, 5)",16,2025-05-21 16:51:58.481222,False
,,highlighted_cell,,memory,102575.9676474851,"(2, 4)",80,blink,p8_real,,"(1, 3)",17,2025-05-21 16:51:59.893978,False
,,highlighted_cell,,memory,104395.10596332993,"(1, 5)",81,blink,p8_real,,"(1, 3)",17,2025-05-21 16:52:00.869133,False
,,highlighted_cell,,memory,106299.31219471616,"(1, 3)",82,blink,p8_real,,"(1, 3)",17,2025-05-21 16:52:01.525172,False
True,3.3149752616882324,TaskCompleted,1.27640962600708,memory,106953.43420824737,"(1, 3)",83,blink,p8_real,"(1, 3)","(1, 3)",17,2025-05-21 16:52:02.800574,False
,,highlighted_cell,,memory,107716.2480474508,"(1, 4)",84,blink,p8_real,,"(3, 4)",18,2025-05-21 16:52:04.114109,False
,,highlighted_cell,,memory,110887.83731936346,"(3, 4)",85,blink,p8_real,,"(3, 4)",18,2025-05-21 16:52:05.479612,False
True,2.9879000186920166,TaskCompleted,1.3110110759735107,memory,111482.06788322814,"(3, 4)",86,blink,p8_real,"(3, 4)","(3, 4)",18,2025-05-21 16:52:06.791623,False
,,highlighted_cell,,memory,115469.97039781291,"(3, 5)",87,blink,p8_real,,"(3, 5)",19,2025-05-21 16:52:09.531025,False
,,highlighted_cell,,memory,117398.3739193107,"(3, 3)",88,blink,p8_real,,"(3, 5)",19,2025-05-21 16:52:10.181101,False
,,highlighted_cell,,memory,118019.08667354692,"(3, 5)",89,blink,p8_real,,"(3, 5)",19,2025-05-21 16:52:10.711616,False
True,4.055605888366699,TaskCompleted,1.1409783363342285,memory,118590.29164973585,"(3, 5)",90,blink,p8_real,"(3, 5)","(3, 5)",19,2025-05-21 16:52:11.852594,False
,,highlighted_cell,,memory,119089.18207961504,"(2, 4)",91,blink,p8_real,,"(2, 4)",20,2025-05-21 16:52:13.087849,False
,,highlighted_cell,,memory,120937.57573890533,"(2, 4)",92,blink,p8_real,,"(2, 4)",20,2025-05-21 16:52:13.785530,False
,,highlighted_cell,,memory,123153.58573272215,"(2, 3)",93,blink,p8_real,,"(2, 4)",20,2025-05-21 16:52:14.987359,False
,,highlighted_cell,,memory,123320.74632351195,"(2, 4)",94,blink,p8_real,,"(2, 4)",20,2025-05-21 16:52:15.437242,False
True,3.965717077255249,TaskCompleted,1.385038137435913,memory,123814.05592236664,"(2, 4)",95,blink,p8_real,"(2, 4)","(2, 4)",20,2025-05-21 16:52:16.822280,False
,,highlighted_cell,,memory,123968.56450832618,"(2, 4)",96,blink,p8_real,,"(2, 5)",21,2025-05-21 16:52:18.041144,False
,,highlighted_cell,,memory,125558.6077539849,"(2, 5)",97,blink,p8_real,,"(2, 5)",21,2025-05-21 16:52:18.791687,False
True,2.3024308681488037,TaskCompleted,1.3371143341064453,memory,125889.3222202181,"(2, 5)",98,blink,p8_real,"(2, 5)","(2, 5)",21,2025-05-21 16:52:20.128801,False
,,highlighted_cell,,memory,127446.16768697869,"(2, 5)",99,blink,p8_real,,"(2, 5)",22,2025-05-21 16:52:22.096165,False
,,highlighted_cell,,memory,128772.29572585807,"(2, 5)",100,blink,p8_real,,"(2, 5)",22,2025-05-21 16:52:23.972555,False
,,highlighted_cell,,memory,130989.92998029997,"(2, 4)",101,blink,p8_real,,"(2, 5)",22,2025-05-21 16:52:25.214153,False
,,highlighted_cell,,memory,131193.12563650712,"(2, 5)",102,blink,p8_real,,"(2, 5)",22,2025-05-21 16:52:25.447779,False
True,5.197420120239258,TaskCompleted,0.8823418617248535,memory,131212.27065678572,"(2, 5)",103,blink,p8_real,"(2, 5)","(2, 5)",22,2025-05-21 16:52:26.330121,False
,,highlighted_cell,,memory,133887.2723753858,"(3, 5)",104,blink,p8_real,,"(1, 3)",23,2025-05-21 16:52:28.726207,False
,,highlighted_cell,,memory,135038.78775631773,"(1, 3)",105,blink,p8_real,,"(1, 3)",23,2025-05-21 16:52:29.777963,False
,,highlighted_cell,,memory,135293.07365610424,"(1, 3)",106,blink,p8_real,,"(1, 3)",23,2025-05-21 16:52:30.464715,False
True,4.456078290939331,TaskCompleted,1.3262856006622314,memory,135730.0979110012,"(1, 3)",107,blink,p8_real,"(1, 3)","(1, 3)",23,2025-05-21 16:52:31.790496,False
,,highlighted_cell,,memory,136264.86327779823,"(1, 4)",108,blink,p8_real,,"(3, 3)",24,2025-05-21 16:52:33.019793,False
,,highlighted_cell,,memory,137936.30373807342,"(2, 5)",109,blink,p8_real,,"(3, 3)",24,2025-05-21 16:52:33.881988,False
,,highlighted_cell,,memory,138384.38712795594,"(2, 4)",110,blink,p8_real,,"(3, 3)",24,2025-05-21 16:52:34.103145,False
,,highlighted_cell,,memory,138787.21439379166,"(3, 3)",111,blink,p8_real,,"(3, 3)",24,2025-05-21 16:52:34.407647,False
True,2.9128546714782715,TaskCompleted,1.2995233535766602,memory,139434.04673757084,"(3, 3)",112,blink,p8_real,"(3, 3)","(3, 3)",24,2025-05-21 16:52:35.707170,False
,,highlighted_cell,,memory,141300.42819790426,"(2, 3)",113,blink,p8_real,,"(1, 3)",25,2025-05-21 16:52:37.539587,False
,,highlighted_cell,,memory,141430.9556368212,"(1, 3)",114,blink,p8_real,,"(1, 3)",25,2025-05-21 16:52:37.787650,False
,,highlighted_cell,,memory,141556.07941283024,"(2, 3)",115,blink,p8_real,,"(1, 3)",25,2025-05-21 16:52:38.051538,False
False,2.751464605331421,TaskCompleted,1.4125871658325195,memory,141990.87260682357,"(2, 3)",116,blink,p8_real,"(2, 3)","(1, 3)",25,2025-05-21 16:52:39.464125,False
,,highlighted_cell,,memory,145002.23660697677,"(2, 3)",117,blink,p8_real,,"(2, 3)",26,2025-05-21 16:52:41.678535,False
True,2.745490312576294,TaskCompleted,1.5367381572723389,memory,145631.9842090444,"(2, 3)",118,blink,p8_real,"(2, 3)","(2, 3)",26,2025-05-21 16:52:43.215273,False
,,highlighted_cell,,memory,147432.53257634575,"(2, 4)",119,blink,p8_real,,"(1, 4)",27,2025-05-21 16:52:44.962343,False
,,highlighted_cell,,memory,149201.81192617348,"(2, 4)",120,blink,p8_real,,"(1, 4)",27,2025-05-21 16:52:45.777974,False
,,highlighted_cell,,memory,149632.5589915026,"(1, 4)",121,blink,p8_real,,"(1, 4)",27,2025-05-21 16:52:46.175412,False
,,highlighted_cell,,memory,151330.0738554681,"(1, 4)",122,blink,p8_real,,"(1, 4)",27,2025-05-21 16:52:46.842723,False
True,3.690021276473999,TaskCompleted,1.0658633708953857,memory,151686.1848288296,"(1, 4)",123,blink,p8_real,"(1, 4)","(1, 4)",27,2025-05-21 16:52:47.908587,False
,,highlighted_cell,,memory,153045.28380299086,"(1, 4)",124,blink,p8_real,,"(2, 3)",28,2025-05-21 16:52:49.234146,False
,,highlighted_cell,,memory,155973.76636269107,"(2, 5)",125,blink,p8_real,,"(2, 3)",28,2025-05-21 16:52:50.495774,False
,,highlighted_cell,,memory,156865.76705501418,"(2, 3)",126,blink,p8_real,,"(2, 3)",28,2025-05-21 16:52:51.060899,False
,,highlighted_cell,,memory,159000.11744752605,"(2, 4)",127,blink,p8_real,,"(2, 3)",28,2025-05-21 16:52:52.066652,False
,,highlighted_cell,,memory,159225.10415817186,"(2, 5)",128,blink,p8_real,,"(2, 3)",28,2025-05-21 16:52:52.467247,False
,,highlighted_cell,,memory,165688.14812204408,"(2, 5)",129,blink,p8_real,,"(2, 3)",28,2025-05-21 16:52:53.736725,False
False,6.3369362354278564,TaskCompleted,1.5132911205291748,memory,166105.43071013584,"(2, 5)",130,blink,p8_real,"(2, 5)","(2, 3)",28,2025-05-21 16:52:55.250016,False
,,highlighted_cell,,memory,168429.1673685873,"(1, 4)",131,blink,p8_real,,"(1, 4)",29,2025-05-21 16:52:57.432039,False
True,2.425191879272461,TaskCompleted,1.2486464977264404,memory,168778.03936459884,"(1, 4)",132,blink,p8_real,"(1, 4)","(1, 4)",29,2025-05-21 16:52:58.680686,False
,,highlighted_cell,,memory,170587.81414222636,"(2, 5)",133,blink,p8_real,,"(3, 4)",30,2025-05-21 16:53:00.432175,False
,,highlighted_cell,,memory,170999.13440983882,"(3, 4)",134,blink,p8_real,,"(3, 4)",30,2025-05-21 16:53:00.659890,False
True,3.840266466140747,TaskCompleted,2.8646929264068604,memory,173064.17252948048,"(3, 4)",135,blink,p8_real,"(3, 4)","(3, 4)",30,2025-05-21 16:53:03.524583,False
,,highlighted_cell,,memory,173404.6153626466,"(3, 4)",136,blink,p8_real,,"(1, 3)",31,2025-05-21 16:53:04.746575,False
,,highlighted_cell,,memory,175457.2023487646,"(2, 4)",137,blink,p8_real,,"(1, 3)",31,2025-05-21 16:53:05.538742,False
,,highlighted_cell,,memory,175734.76034586926,"(1, 3)",138,blink,p8_real,,"(1, 3)",31,2025-05-21 16:53:05.774607,False
,,highlighted_cell,,memory,177784.15066144383,"(2, 5)",139,blink,p8_real,,"(1, 3)",31,2025-05-21 16:53:06.324843,False
,,highlighted_cell,,memory,178422.48505466044,"(1, 3)",140,blink,p8_real,,"(1, 3)",31,2025-05-21 16:53:06.595649,False
,,highlighted_cell,,memory,179455.89078914287,"(2, 4)",141,blink,p8_real,,"(1, 3)",31,2025-05-21 16:53:08.132978,False
,,highlighted_cell,,memory,180424.02197162693,"(1, 3)",142,blink,p8_real,,"(1, 3)",31,2025-05-21 16:53:08.431299,False
True,5.560753583908081,TaskCompleted,1.6582729816436768,memory,181069.08860498742,"(1, 3)",143,blink,p8_real,"(1, 3)","(1, 3)",31,2025-05-21 16:53:10.090572,False
,,highlighted_cell,,memory,181264.7994084545,"(1, 4)",144,blink,p8_real,,"(2, 3)",32,2025-05-21 16:53:11.318730,False
,,highlighted_cell,,memory,182877.03839968928,"(2, 4)",145,blink,p8_real,,"(2, 3)",32,2025-05-21 16:53:12.135621,False
,,highlighted_cell,,memory,185059.88567672492,"(2, 3)",146,blink,p8_real,,"(2, 3)",32,2025-05-21 16:53:13.080941,False
True,3.617438316345215,TaskCompleted,1.6307532787322998,memory,185483.66240035105,"(2, 3)",147,blink,p8_real,"(2, 3)","(2, 3)",32,2025-05-21 16:53:14.711694,False
,,highlighted_cell,,memory,185707.59100235713,"(2, 4)",148,blink,p8_real,,"(1, 3)",33,2025-05-21 16:53:15.943598,False
,,highlighted_cell,,memory,187509.0756403905,"(2, 4)",149,blink,p8_real,,"(1, 3)",33,2025-05-21 16:53:16.702652,False
,,highlighted_cell,,memory,187948.96071475444,"(1, 3)",150,blink,p8_real,,"(1, 3)",33,2025-05-21 16:53:17.104021,False
True,3.5177512168884277,TaskCompleted,2.130125045776367,memory,190576.78140230261,"(1, 3)",151,blink,p8_real,"(1, 3)","(1, 3)",33,2025-05-21 16:53:19.233148,False
,,highlighted_cell,,memory,192752.2272953644,"(1, 4)",152,blink,p8_real,,"(2, 3)",34,2025-05-21 16:53:20.610904,False
,,highlighted_cell,,memory,194884.6087244521,"(2, 3)",153,blink,p8_real,,"(2, 3)",34,2025-05-21 16:53:21.804779,False
,,highlighted_cell,,memory,196599.96065273898,"(2, 4)",154,blink,p8_real,,"(2, 3)",34,2025-05-21 16:53:22.403636,False
,,highlighted_cell,,memory,196917.3953169969,"(2, 3)",155,blink,p8_real,,"(2, 3)",34,2025-05-21 16:53:22.637929,False
True,3.6331937313079834,TaskCompleted,1.2328262329101562,memory,197185.95547008535,"(2, 3)",156,blink,p8_real,"(2, 3)","(2, 3)",34,2025-05-21 16:53:23.870755,False
,,highlighted_cell,,memory,199129.41725868848,"(1, 4)",157,blink,p8_real,,"(2, 3)",35,2025-05-21 16:53:25.313126,False
,,highlighted_cell,,memory,201083.2168527671,"(2, 3)",158,blink,p8_real,,"(2, 3)",35,2025-05-21 16:53:26.415461,False
,,highlighted_cell,,memory,203374.65091944137,"(2, 3)",159,blink,p8_real,,"(2, 3)",35,2025-05-21 16:53:27.362967,False
True,6.359043121337891,TaskCompleted,3.8715784549713135,memory,206087.64284555407,"(2, 3)",160,blink,p8_real,"(2, 3)","(2, 3)",35,2025-05-21 16:53:31.234546,False
,,highlighted_cell,,chase,403.75973907691605,"(2, 4)",161,hotcorner,p8_real,,"(2, 5)",36,2025-05-21 16:55:39.711452,False
False,1.6390266418457031,TaskCompleted,1.4250967502593994,chase,2533.022525293479,"(2, 4)",162,hotcorner,p8_real,"(2, 4)","(2, 5)",36,2025-05-21 16:55:41.136548,False
,,highlighted_cell,,chase,3416.691610998206,"(2, 4)",163,hotcorner,p8_real,,"(1, 5)",37,2025-05-21 16:55:42.341730,False
,,highlighted_cell,,chase,4387.54557752779,"(1, 4)",164,hotcorner,p8_real,,"(1, 5)",37,2025-05-21 16:55:42.969566,False
False,2.0720102787017822,TaskCompleted,1.2436060905456543,chase,5851.222093981912,"(1, 4)",165,hotcorner,p8_real,"(1, 4)","(1, 5)",37,2025-05-21 16:55:44.213172,False
,,highlighted_cell,,chase,6340.717122896817,"(1, 5)",166,hotcorner,p8_real,,"(1, 4)",38,2025-05-21 16:55:45.421612,False
False,0.9355416297912598,TaskCompleted,0.7313961982727051,chase,7455.499218734329,"(1, 5)",167,hotcorner,p8_real,"(1, 5)","(1, 4)",38,2025-05-21 16:55:46.153008,False
,,highlighted_cell,,chase,8860.252462214532,"(2, 4)",168,hotcorner,p8_real,,"(3, 3)",39,2025-05-21 16:55:47.867210,False
,,highlighted_cell,,chase,9882.197920214514,"(3, 3)",169,hotcorner,p8_real,,"(3, 3)",39,2025-05-21 16:55:49.461629,False
True,2.8519277572631836,TaskCompleted,0.5468618869781494,chase,11150.998175177303,"(3, 3)",170,hotcorner,p8_real,"(3, 3)","(3, 3)",39,2025-05-21 16:55:50.008491,False
,,highlighted_cell,,chase,11920.559202942068,"(2, 4)",171,hotcorner,p8_real,,"(2, 3)",40,2025-05-21 16:55:51.212691,False
,,highlighted_cell,,chase,12308.970156661886,"(1, 4)",172,hotcorner,p8_real,,"(2, 3)",40,2025-05-21 16:55:51.646391,False
False,0.8982601165771484,TaskCompleted,0.2643895149230957,chase,13279.57507958458,"(1, 4)",173,hotcorner,p8_real,"(1, 4)","(2, 3)",40,2025-05-21 16:55:51.910780,False
,,highlighted_cell,,chase,14375.358801805034,"(2, 4)",174,hotcorner,p8_real,,"(3, 4)",41,2025-05-21 16:55:53.282994,False
,,highlighted_cell,,chase,15942.856291254691,"(3, 4)",175,hotcorner,p8_real,,"(3, 4)",41,2025-05-21 16:55:54.782960,False
True,2.4454009532928467,TaskCompleted,0.5775561332702637,chase,17059.862550067388,"(3, 4)",176,hotcorner,p8_real,"(3, 4)","(3, 4)",41,2025-05-21 16:55:55.360516,False
,,highlighted_cell,,chase,17681.631635913654,"(2, 5)",177,hotcorner,p8_real,,"(2, 4)",42,2025-05-21 16:55:56.567488,False
,,highlighted_cell,,chase,18027.10409828795,"(2, 4)",178,hotcorner,p8_real,,"(2, 4)",42,2025-05-21 16:55:56.934626,False
True,1.523494005203247,TaskCompleted,0.9544920921325684,chase,19850.861336019116,"(2, 4)",179,hotcorner,p8_real,"(2, 4)","(2, 4)",42,2025-05-21 16:55:57.889118,False
,,highlighted_cell,,chase,20760.59991361338,"(2, 4)",180,hotcorner,p8_real,,"(1, 3)",43,2025-05-21 16:55:59.096495,False
,,highlighted_cell,,chase,21139.14838663329,"(1, 3)",181,hotcorner,p8_real,,"(1, 3)",43,2025-05-21 16:55:59.523685,False
,,highlighted_cell,,chase,21317.84525718971,"(1, 4)",182,hotcorner,p8_real,,"(1, 3)",43,2025-05-21 16:55:59.754178,False
,,highlighted_cell,,chase,22374.56907172696,"(1, 3)",183,hotcorner,p8_real,,"(1, 3)",43,2025-05-21 16:56:01.385310,False
True,3.1764867305755615,TaskCompleted,0.6846132278442383,chase,23618.465053788586,"(1, 3)",184,hotcorner,p8_real,"(1, 3)","(1, 3)",43,2025-05-21 16:56:02.069923,False
